Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
16-Mar-2010,5306.49,5404.71,5255.54,5353.31,0,3151.52
17-Mar-2010,5356.16,5421.84,5315.28,5380.78,0,3267.69
18-Mar-2010,5389.22,5459.91,5342.95,5413.43,0,2783.3
19-Mar-2010,5406.07,5448.24,5349.05,5391.09,0,1424.84
22-Mar-2010,5404.27,5412.95,5347.95,5356.55,0,3192.91
23-Mar-2010,5347.48,5449.49,5334.11,5435.89,0,3707.89
24-Mar-2010,5417.65,5454.93,5337.22,5374.2,0,6757.16
25-Mar-2010,5363.14,5466.44,5320.11,5422.93,0,3249.6
26-Mar-2010,5410.98,5653.1,5384.57,5625.64,0,4035.9
29-Mar-2010,5625.92,5665.6,5533.03,5572.34,0,3059.49
30-Mar-2010,5571.67,5619.45,5503.03,5550.63,0,2198.81
31-Mar-2010,5560.38,5640.56,5527.36,5607.26,0,2039.09
01-Apr-2010,5612.03,5658.32,5457.98,5503.38,0,1942.01
02-Apr-2010,5491.43,5513.85,5410.71,5432.9,0,2408.9
05-Apr-2010,5433.55,5522.31,5378.6,5467.02,0,3529.56
06-Apr-2010,5466.58,5556.05,5422.62,5511.73,0,4662.3
07-Apr-2010,5520.41,5616.18,5504.22,5599.75,0,1936.85
08-Apr-2010,5618.4,5669.02,5545.54,5595.95,0,3529.78
09-Apr-2010,5591.05,5702.07,5546.04,5656.52,0,3144.59
12-Apr-2010,5652.54,5795.56,5612.0,5754.29,0,6415.5
13-Apr-2010,5735.94,5841.74,5687.32,5792.63,0,8889.46
14-Apr-2010,5800.28,5887.96,5757.84,5845.2,0,1963.85
15-Apr-2010,5829.59,5847.66,5825.0,5843.05,0,2561.93
16-Apr-2010,5832.61,5859.56,5680.77,5707.14,0,2557.06
19-Apr-2010,5696.75,5803.04,5648.25,5754.06,0,3398.34
20-Apr-2010,5766.35,5841.43,5707.63,5782.55,0,2929.67
21-Apr-2010,5785.28,5812.17,5741.58,5768.39,0,4524.65
22-Apr-2010,5760.22,5804.67,5723.3,5767.7,0,1514.68
23-Apr-2010,5774.74,5791.86,5715.75,5732.75,0,870.7
26-Apr-2010,5748.84,5767.24,5669.29,5687.49,0,2542.58
27-Apr-2010,5693.12,5720.93,5674.66,5702.44,0,1416.52
28-Apr-2010,5705.33,5731.0,5610.82,5636.19,0,2633.18
29-Apr-2010,5638.13,5752.19,5596.77,5710.3,0,4609.74
30-Apr-2010,5716.95,5739.26,5678.0,5700.25,0,1752.47
03-May-2010,5671.33,5855.95,5625.65,5809.15,0,3961.56
04-May-2010,5801.92,5909.63,5790.15,5897.66,0,2591.67
05-May-2010,5877.04,6062.08,5845.78,6030.01,0,3190.33
06-May-2010,6027.59,6044.24,5969.83,5986.36,0,1725.94
07-May-2010,5973.67,6029.66,5861.95,5917.4,0,1904.41
10-May-2010,5920.24,5928.45,5893.34,5901.52,0,4838.9
11-May-2010,5927.94,5943.11,5789.1,5803.95,0,4951.11
12-May-2010,5820.15,5854.43,5752.57,5786.65,0,2460.4
13-May-2010,5794.84,5825.51,5749.45,5780.04,0,4867.37
14-May-2010,5758.43,5923.45,5705.69,5869.69,0,2726.34
17-May-2010,5881.15,5915.25,5836.07,5870.11,0,2993.78
18-May-2010,5866.1,5951.58,5831.2,5916.38,0,3870.53
19-May-2010,5904.94,5967.57,5870.97,5933.44,0,2784.66
20-May-2010,5947.64,5990.98,5918.97,5962.24,0,2485.31
21-May-2010,5955.56,5996.03,5935.09,5975.49,0,3610.81
24-May-2010,5956.76,6001.95,5882.51,5927.48,0,2119.73
25-May-2010,5917.16,6043.14,5876.97,6002.37,0,3419.08
26-May-2010,6012.93,6048.59,5936.73,5972.15,0,2234.38
27-May-2010,5988.07,6014.25,5942.61,5968.71,0,3943.8
28-May-2010,5996.93,6058.18,5935.45,5996.69,0,2694.67
31-May-2010,5997.0,6046.43,5963.59,6012.93,0,3631.16
01-Jun-2010,6004.0,6045.17,5869.73,5910.25,0,1996.0
02-Jun-2010,5898.2,5941.57,5723.44,5765.84,0,3052.41
03-Jun-2010,5752.09,5830.95,5728.87,5807.51,0,3555.29
04-Jun-2010,5808.38,5852.29,5754.15,5797.98,0,3194.8
07-Jun-2010,5798.94,5828.22,5682.1,5710.94,0,4093.27
08-Jun-2010,5713.41,5763.7,5641.63,5691.73,0,5249.61
09-Jun-2010,5696.13,5822.46,5650.71,5776.39,0,3420.63
10-Jun-2010,5755.56,5826.93,5698.81,5770.03,0,3659.06
11-Jun-2010,5769.24,5842.67,5732.92,5806.12,0,2867.28
14-Jun-2010,5801.5,5848.95,5775.5,5822.86,0,1337.32
15-Jun-2010,5836.56,5861.74,5680.41,5705.02,0,4441.15
16-Jun-2010,5702.58,5727.96,5636.16,5661.35,0,2691.22
17-Jun-2010,5678.26,5717.05,5525.0,5563.0,0,2245.03
18-Jun-2010,5565.17,5656.92,5549.67,5641.21,0,3948.04
21-Jun-2010,5636.46,5657.43,5607.29,5628.23,0,3684.45
22-Jun-2010,5627.74,5649.89,5596.6,5618.72,0,1472.32
23-Jun-2010,5614.06,5654.33,5528.08,5568.02,0,1209.26
24-Jun-2010,5568.25,5649.62,5534.83,5615.91,0,3870.27
25-Jun-2010,5602.91,5632.4,5593.15,5622.61,0,2162.14
28-Jun-2010,5600.92,5668.66,5595.49,5663.18,0,3036.27
29-Jun-2010,5662.69,5772.28,5640.31,5749.55,0,3531.28
30-Jun-2010,5745.6,5811.62,5738.92,5804.87,0,4706.24
01-Jul-2010,5819.18,5864.56,5756.36,5801.6,0,2906.54
02-Jul-2010,5820.42,5866.93,5685.42,5731.21,0,5114.55
05-Jul-2010,5720.5,5773.46,5678.59,5731.48,0,4782.42
06-Jul-2010,5710.6,5836.85,5685.93,5811.74,0,4871.2
07-Jul-2010,5813.51,5864.36,5734.74,5785.35,0,2259.47
08-Jul-2010,5780.58,5793.4,5657.47,5670.04,0,1631.07
09-Jul-2010,5646.53,5670.33,5572.8,5596.39,0,1811.82
12-Jul-2010,5599.15,5640.79,5482.15,5523.22,0,2172.74
13-Jul-2010,5545.1,5627.74,5520.93,5603.32,0,4301.88
14-Jul-2010,5614.79,5625.69,5486.72,5497.4,0,3474.86
15-Jul-2010,5497.38,5508.55,5390.47,5401.45,0,6065.01
16-Jul-2010,5406.05,5440.94,5388.03,5422.86,0,3688.69
19-Jul-2010,5428.2,5480.48,5298.58,5350.11,0,2382.0
20-Jul-2010,5369.81,5397.75,5227.68,5255.02,0,2469.6
21-Jul-2010,5267.92,5346.0,5203.07,5281.0,0,2202.87
22-Jul-2010,5280.97,5359.71,5247.82,5326.27,0,1968.49
23-Jul-2010,5357.84,5387.36,5342.28,5371.77,0,3444.35
26-Jul-2010,5369.22,5413.38,5307.68,5351.71,0,2123.38
27-Jul-2010,5345.52,5411.08,5260.84,5326.16,0,3955.25
28-Jul-2010,5312.73,5381.05,5292.7,5360.84,0,2289.35
29-Jul-2010,5357.48,5382.67,5250.87,5275.68,0,5931.55
30-Jul-2010,5282.38,5342.46,5115.96,5174.82,0,2087.56
02-Aug-2010,5191.18,5214.95,5053.81,5077.06,0,3359.17
03-Aug-2010,5080.9,5125.65,5077.4,5122.11,0,3214.07
04-Aug-2010,5142.38,5163.49,5129.55,5150.64,0,1625.97
05-Aug-2010,5134.59,5269.02,5094.11,5227.8,0,2013.67
06-Aug-2010,5235.04,5299.16,5179.44,5243.47,0,2340.94
09-Aug-2010,5250.93,5274.23,5210.29,5233.5,0,5246.15
10-Aug-2010,5244.76,5265.44,5191.86,5212.41,0,2964.3
11-Aug-2010,5211.2,5244.16,5151.92,5184.72,0,1558.45
12-Aug-2010,5184.45,5219.98,5131.94,5167.35,0,2251.0
13-Aug-2010,5157.7,5184.54,5134.83,5161.66,0,3752.17
16-Aug-2010,5152.09,5219.01,5125.57,5192.28,0,2748.04
17-Aug-2010,5181.81,5212.46,5112.76,5143.18,0,5074.87
18-Aug-2010,5139.82,5191.79,5106.25,5158.1,0,4183.21
19-Aug-2010,5168.45,5261.34,5111.19,5203.69,0,2604.77
20-Aug-2010,5197.93,5304.12,5177.17,5283.02,0,2610.46
23-Aug-2010,5288.04,5288.94,5259.04,5259.93,0,4591.15
24-Aug-2010,5261.32,5384.62,5238.48,5361.35,0,1924.43
25-Aug-2010,5350.34,5380.43,5319.85,5349.94,0,1697.83
26-Aug-2010,5333.09,5371.9,5259.02,5297.57,0,1612.51
27-Aug-2010,5296.92,5352.35,5156.77,5211.31,0,2915.09
30-Aug-2010,5225.12,5298.38,5171.79,5244.85,0,2167.36
31-Aug-2010,5239.26,5263.91,5209.17,5233.79,0,2848.16
01-Sep-2010,5229.78,5267.68,5152.37,5189.98,0,1854.9
02-Sep-2010,5202.94,5302.14,5137.71,5236.48,0,2464.52
03-Sep-2010,5236.61,5295.79,5221.3,5280.36,0,5294.27
06-Sep-2010,5266.17,5298.72,5211.35,5243.77,0,2145.42
07-Sep-2010,5238.5,5297.14,5223.2,5281.71,0,2025.26
08-Sep-2010,5284.37,5322.9,5204.25,5242.48,0,3545.78
09-Sep-2010,5244.38,5304.09,5226.39,5285.96,0,1595.86
10-Sep-2010,5296.57,5446.36,5227.95,5376.69,0,3055.74
13-Sep-2010,5367.39,5396.98,5272.51,5301.74,0,3617.43
14-Sep-2010,5298.77,5340.39,5287.57,5329.13,0,5525.98
15-Sep-2010,5308.12,5312.53,5249.88,5254.25,0,2755.23
16-Sep-2010,5249.21,5303.74,5075.96,5129.25,0,1314.9
17-Sep-2010,5139.54,5200.94,5078.5,5139.89,0,4706.56
20-Sep-2010,5122.95,5325.18,5064.15,5264.76,0,2907.41
21-Sep-2010,5253.93,5323.39,5226.77,5296.01,0,2350.27
22-Sep-2010,5311.0,5346.71,5211.07,5246.35,0,3028.08
23-Sep-2010,5247.92,5312.24,5167.2,5231.32,0,2042.25
24-Sep-2010,5210.86,5310.58,5208.26,5307.93,0,2964.34
27-Sep-2010,5307.21,5341.96,5239.37,5273.9,0,1834.72
28-Sep-2010,5258.35,5307.09,5217.19,5265.87,0,4880.47
29-Sep-2010,5274.24,5305.16,5233.85,5264.72,0,1382.51
30-Sep-2010,5267.47,5315.33,5184.84,5232.38,0,5798.69
01-Oct-2010,5235.27,5293.26,5150.54,5208.24,0,5343.16
04-Oct-2010,5196.47,5218.32,5139.43,5161.14,0,4328.88
05-Oct-2010,5167.27,5215.26,5046.95,5094.26,0,5506.51
06-Oct-2010,5087.25,5162.23,5070.51,5145.3,0,1932.24
07-Oct-2010,5141.45,5220.33,5123.65,5202.32,0,1801.52
08-Oct-2010,5190.6,5299.26,5137.45,5245.55,0,2945.04
11-Oct-2010,5231.62,5310.16,5206.94,5285.23,0,3229.63
12-Oct-2010,5298.13,5376.17,5236.29,5314.15,0,2011.73
13-Oct-2010,5305.31,5357.04,5280.58,5332.19,0,6097.18
14-Oct-2010,5340.13,5428.5,5300.04,5388.05,0,2243.27
15-Oct-2010,5378.18,5415.71,5280.35,5317.46,0,1402.22
18-Oct-2010,5320.38,5361.05,5289.3,5329.91,0,1420.61
19-Oct-2010,5306.59,5349.53,5297.11,5339.99,0,3275.04
20-Oct-2010,5344.55,5383.31,5270.41,5308.91,0,4396.77
21-Oct-2010,5314.57,5396.57,5288.18,5369.91,0,2578.59
22-Oct-2010,5364.14,5483.29,5325.12,5443.7,0,4166.78
25-Oct-2010,5452.69,5547.76,5414.7,5509.37,0,2701.42
26-Oct-2010,5509.92,5576.6,5463.76,5530.27,0,5118.95
27-Oct-2010,5526.26,5637.9,5494.65,5605.83,0,4042.92
28-Oct-2010,5610.63,5626.86,5533.35,5549.41,0,1805.23
29-Oct-2010,5545.85,5590.6,5509.57,5554.27,0,2030.26
01-Nov-2010,5554.71,5594.7,5502.97,5542.87,0,1594.13
02-Nov-2010,5516.06,5584.12,5477.02,5544.87,0,4326.9
03-Nov-2010,5560.46,5650.29,5514.49,5603.97,0,4211.25
04-Nov-2010,5614.18,5715.52,5613.07,5714.4,0,1734.87
05-Nov-2010,5701.72,5846.06,5651.69,5795.21,0,2926.67
08-Nov-2010,5801.13,5837.78,5678.17,5714.26,0,1629.08
09-Nov-2010,5703.68,5738.1,5681.06,5715.43,0,5819.55
10-Nov-2010,5728.53,5794.97,5668.28,5734.66,0,3627.11
11-Nov-2010,5723.97,5754.76,5623.61,5654.02,0,2859.82
12-Nov-2010,5650.89,5786.8,5614.93,5750.2,0,3261.48
15-Nov-2010,5736.78,5766.72,5721.1,5750.99,0,2704.6
16-Nov-2010,5740.38,5766.29,5629.49,5655.03,0,1847.8
17-Nov-2010,5648.36,5707.01,5606.48,5665.0,0,3000.05
18-Nov-2010,5655.77,5680.11,5625.11,5649.42,0,2705.37
19-Nov-2010,5656.59,5690.55,5601.71,5635.54,0,3024.05
22-Nov-2010,5643.55,5676.68,5525.97,5558.61,0,2406.7
23-Nov-2010,5571.89,5626.8,5484.71,5539.3,0,1170.74
24-Nov-2010,5545.64,5567.13,5478.39,5499.69,0,3376.48
25-Nov-2010,5490.46,5546.17,5439.42,5495.09,0,6077.45
26-Nov-2010,5500.12,5545.59,5460.82,5506.25,0,1829.37
29-Nov-2010,5504.64,5547.47,5355.97,5397.96,0,3908.86
30-Nov-2010,5399.05,5444.38,5395.95,5441.26,0,3838.17
01-Dec-2010,5459.37,5567.78,5425.94,5533.9,0,2717.75
02-Dec-2010,5535.85,5593.13,5493.78,5550.95,0,2432.01
03-Dec-2010,5555.75,5736.4,5501.43,5680.86,0,2943.41
06-Dec-2010,5667.19,5672.2,5660.47,5665.48,0,2163.9
07-Dec-2010,5666.2,5685.21,5661.56,5680.56,0,3213.46
08-Dec-2010,5687.81,5749.69,5591.75,5653.26,0,4203.83
09-Dec-2010,5637.89,5691.05,5530.74,5583.38,0,5721.1
10-Dec-2010,5594.56,5743.58,5535.74,5683.82,0,4609.42
13-Dec-2010,5692.23,5840.04,5643.17,5790.15,0,5497.31
14-Dec-2010,5785.68,5888.04,5757.99,5859.99,0,4698.91
15-Dec-2010,5860.44,5876.76,5824.43,5840.7,0,4339.85
16-Dec-2010,5862.42,5916.84,5774.48,5828.58,0,7022.79
17-Dec-2010,5853.29,5884.39,5707.17,5737.65,0,4916.63
20-Dec-2010,5735.17,5843.28,5684.28,5791.88,0,3620.17
21-Dec-2010,5795.2,5825.51,5720.7,5750.77,0,3246.81
22-Dec-2010,5745.71,5809.69,5600.47,5663.53,0,2491.29
23-Dec-2010,5656.04,5719.27,5641.0,5704.1,0,2893.32
24-Dec-2010,5690.63,5746.66,5665.7,5721.59,0,3321.06
27-Dec-2010,5731.15,5736.3,5672.31,5677.42,0,1431.54
28-Dec-2010,5681.12,5790.64,5629.27,5738.26,0,4400.59
29-Dec-2010,5739.31,5773.59,5717.27,5751.49,0,1585.52
30-Dec-2010,5736.7,5765.83,5647.81,5676.63,0,3741.06
31-Dec-2010,5705.15,5741.46,5589.6,5625.41,0,3942.51
03-Jan-2011,5613.45,5655.85,5602.21,5644.54,0,2521.74
04-Jan-2011,5654.6,5690.55,5594.41,5630.2,0,2839.95
05-Jan-2011,5625.68,5674.61,5590.44,5639.29,0,3272.65
06-Jan-2011,5624.52,5674.5,5539.32,5588.98,0,3264.45
07-Jan-2011,5591.61,5601.79,5547.33,5557.45,0,2896.78
10-Jan-2011,5544.8,5704.84,5509.31,5668.56,0,3119.4
11-Jan-2011,5667.8,5714.33,5516.16,5561.82,0,2094.55
12-Jan-2011,5569.18,5600.43,5482.91,5513.85,0,5493.95
13-Jan-2011,5495.34,5544.89,5469.48,5518.92,0,2531.26
14-Jan-2011,5511.74,5583.44,5470.66,5542.13,0,7079.43
17-Jan-2011,5542.98,5639.63,5496.22,5592.45,0,3332.94
18-Jan-2011,5595.98,5630.33,5420.5,5453.98,0,1992.71
19-Jan-2011,5451.68,5493.91,5389.63,5431.71,0,980.56
20-Jan-2011,5424.13,5561.01,5377.85,5513.97,0,3187.79
21-Jan-2011,5522.16,5606.03,5504.63,5588.29,0,2398.23
24-Jan-2011,5568.86,5684.46,5524.94,5639.98,0,2049.99
25-Jan-2011,5644.05,5675.95,5462.38,5493.43,0,3625.11
26-Jan-2011,5499.25,5574.62,5478.11,5553.26,0,3403.67
27-Jan-2011,5531.97,5660.09,5485.52,5612.96,0,2599.27
28-Jan-2011,5609.57,5666.91,5492.48,5549.21,0,4953.97
31-Jan-2011,5561.93,5607.41,5534.23,5579.62,0,3019.39
01-Feb-2011,5545.83,5604.97,5521.71,5580.7,0,5710.43
02-Feb-2011,5579.0,5630.95,5486.0,5537.57,0,3598.99
03-Feb-2011,5536.13,5584.65,5485.37,5533.87,0,1853.23
04-Feb-2011,5543.44,5559.75,5502.69,5518.92,0,1975.14
07-Feb-2011,5515.8,5557.27,5469.72,5511.16,0,1354.87
08-Feb-2011,5505.09,5538.04,5496.37,5529.28,0,3421.67
09-Feb-2011,5530.96,5556.78,5425.48,5450.93,0,3586.53
10-Feb-2011,5460.77,5500.76,5439.99,5479.9,0,2018.54
11-Feb-2011,5484.76,5517.01,5422.82,5454.89,0,2345.66
14-Feb-2011,5456.91,5576.7,5416.97,5536.18,0,4608.11
15-Feb-2011,5522.6,5589.53,5496.63,5563.37,0,2807.17
16-Feb-2011,5567.69,5586.54,5471.1,5489.69,0,3663.89
17-Feb-2011,5495.85,5590.65,5460.27,5554.69,0,3795.18
18-Feb-2011,5573.46,5625.81,5411.56,5462.88,0,3353.56
21-Feb-2011,5480.78,5498.13,5406.81,5423.98,0,2176.14
22-Feb-2011,5422.52,5456.36,5354.23,5387.85,0,4180.77
23-Feb-2011,5390.5,5456.79,5356.98,5423.07,0,2143.01
24-Feb-2011,5430.91,5496.14,5418.37,5483.48,0,2387.56
25-Feb-2011,5483.29,5591.38,5444.64,5552.24,0,4678.49
28-Feb-2011,5541.31,5698.72,5483.8,5640.19,0,3251.36
01-Mar-2011,5651.1,5664.43,5560.83,5573.98,0,2839.12
02-Mar-2011,5595.55,5628.25,5551.13,5583.76,0,4037.8
03-Mar-2011,5590.34,5627.07,5524.37,5560.9,0,4204.64
04-Mar-2011,5548.89,5658.72,5509.71,5619.05,0,2387.18
07-Mar-2011,5604.22,5631.93,5542.75,5570.3,0,2440.44
08-Mar-2011,5575.29,5597.87,5486.3,5508.6,0,2483.59
09-Mar-2011,5504.99,5577.06,5461.04,5532.88,0,1582.1
10-Mar-2011,5534.6,5583.75,5439.38,5488.11,0,3987.72
11-Mar-2011,5500.24,5584.48,5462.65,5546.57,0,3998.92
14-Mar-2011,5552.97,5592.52,5405.87,5444.64,0,2338.6
15-Mar-2011,5441.99,5512.78,5423.9,5494.52,0,4632.38
16-Mar-2011,5508.92,5568.48,5386.76,5445.64,0,4390.26
17-Mar-2011,5441.3,5561.54,5372.65,5492.25,0,2910.68
18-Mar-2011,5501.98,5580.02,5468.28,5546.05,0,3195.45
21-Mar-2011,5546.08,5608.56,5429.85,5491.72,0,2225.03
22-Mar-2011,5503.31,5608.23,5444.79,5549.22,0,2471.09
23-Mar-2011,5538.9,5565.34,5508.98,5535.4,0,3036.55
24-Mar-2011,5539.86,5631.88,5441.55,5533.46,0,2833.53
25-Mar-2011,5527.88,5586.82,5520.09,5578.95,0,2232.98
28-Mar-2011,5590.46,5664.53,5388.87,5461.23,0,2525.52
29-Mar-2011,5442.97,5499.18,5411.62,5467.69,0,2591.34
30-Mar-2011,5458.42,5500.03,5327.62,5368.55,0,6653.76
31-Mar-2011,5368.7,5519.25,5344.1,5494.08,0,3847.9
01-Apr-2011,5496.87,5509.48,5365.07,5377.41,0,2447.72
04-Apr-2011,5385.44,5478.76,5325.44,5418.39,0,3410.46
05-Apr-2011,5413.73,5456.66,5348.69,5391.45,0,2636.1
06-Apr-2011,5403.64,5425.82,5279.51,5301.26,0,2434.4
07-Apr-2011,5306.95,5355.91,5225.23,5273.88,0,4581.1
08-Apr-2011,5274.06,5310.7,5176.72,5212.94,0,4173.51
11-Apr-2011,5215.85,5240.94,5075.53,5100.06,0,2457.32
12-Apr-2011,5108.87,5148.53,5025.11,5064.43,0,1967.59
13-Apr-2011,5058.69,5094.78,5026.18,5062.25,0,1991.05
14-Apr-2011,5075.65,5157.14,5003.83,5085.19,0,2759.4
15-Apr-2011,5104.62,5134.14,4932.11,4960.8,0,4772.04
18-Apr-2011,4952.1,4995.38,4879.54,4922.55,0,2784.6
19-Apr-2011,4912.15,4956.28,4845.02,4888.93,0,2594.52
20-Apr-2011,4894.67,4919.66,4840.57,4865.42,0,2163.11
21-Apr-2011,4871.07,4904.82,4792.79,4826.22,0,4277.6
22-Apr-2011,4829.73,4877.09,4712.86,4759.53,0,2744.73
25-Apr-2011,4779.45,4794.97,4738.79,4754.24,0,2877.2
26-Apr-2011,4770.1,4793.16,4643.67,4666.23,0,4711.92
27-Apr-2011,4655.38,4699.6,4608.31,4652.51,0,3508.99
28-Apr-2011,4665.33,4706.41,4627.35,4668.4,0,7371.69
29-Apr-2011,4653.91,4700.39,4589.45,4635.74,0,3111.77
02-May-2011,4629.76,4659.91,4617.9,4648.0,0,6134.26
03-May-2011,4639.43,4677.42,4593.02,4630.94,0,3031.18
04-May-2011,4641.2,4686.33,4552.77,4597.46,0,2089.59
05-May-2011,4590.22,4641.73,4571.96,4623.34,0,2077.47
06-May-2011,4623.03,4671.66,4506.25,4554.15,0,2553.56
09-May-2011,4552.3,4654.16,4516.95,4618.31,0,2531.56
10-May-2011,4629.95,4661.53,4559.22,4590.52,0,3202.48
11-May-2011,4597.94,4651.54,4577.06,4630.51,0,1612.61
12-May-2011,4630.04,4668.03,4544.85,4582.46,0,2688.07
13-May-2011,4583.99,4618.55,4583.19,4617.75,0,3316.51
16-May-2011,4628.52,4743.02,4587.1,4700.95,0,1634.89
17-May-2011,4685.49,4710.88,4658.95,4684.34,0,3223.87
18-May-2011,4658.59,4690.14,4630.52,4662.04,0,2625.42
19-May-2011,4648.31,4719.76,4633.54,4704.82,0,1682.15
20-May-2011,4709.44,4750.14,4627.18,4667.52,0,1768.46
23-May-2011,4657.49,4738.05,4626.7,4706.94,0,3517.83
24-May-2011,4718.07,4795.08,4690.03,4766.75,0,1211.71
25-May-2011,4760.91,4777.82,4747.36,4764.26,0,2148.39
26-May-2011,4757.25,4807.88,4751.8,4802.38,0,1355.22
27-May-2011,4822.98,4867.84,4804.33,4849.09,0,2345.0
30-May-2011,4847.78,4893.4,4785.99,4831.46,0,2226.85
31-May-2011,4819.25,4939.28,4772.25,4891.58,0,1774.16
01-Jun-2011,4887.28,4917.64,4836.42,4866.65,0,5468.33
02-Jun-2011,4873.56,4903.18,4822.36,4851.85,0,4540.23
03-Jun-2011,4858.39,4896.57,4811.72,4849.83,0,1654.38
06-Jun-2011,4846.24,4886.65,4827.48,4867.81,0,3445.09
07-Jun-2011,4866.39,4925.3,4812.98,4871.83,0,6395.36
08-Jun-2011,4865.29,4884.49,4821.93,4841.03,0,2444.26
09-Jun-2011,4854.12,4903.56,4817.95,4867.29,0,3028.18
10-Jun-2011,4888.09,4918.41,4826.84,4856.97,0,2395.94
13-Jun-2011,4860.2,4892.91,4846.36,4879.02,0,1784.94
14-Jun-2011,4877.83,4888.51,4853.31,4863.97,0,1724.98
15-Jun-2011,4867.98,4891.75,4815.66,4839.29,0,2276.52
16-Jun-2011,4823.96,4876.31,4811.04,4863.29,0,1952.93
17-Jun-2011,4864.81,4896.25,4809.39,4840.67,0,2210.55
20-Jun-2011,4843.87,4949.81,4816.58,4922.07,0,2818.47
21-Jun-2011,4924.38,5053.11,4910.32,5038.72,0,1989.7
22-Jun-2011,5030.85,5051.69,5012.33,5033.17,0,2623.56
23-Jun-2011,5039.12,5078.65,4972.09,5011.4,0,2925.03
24-Jun-2011,5021.99,5049.61,4890.33,4917.38,0,3067.93
27-Jun-2011,4931.67,4958.95,4797.87,4824.55,0,2637.7
28-Jun-2011,4819.23,4828.33,4765.53,4774.54,0,3770.27
29-Jun-2011,4778.61,4795.45,4680.95,4697.51,0,3956.06
